node_id,longitude,latitude
2085078798,-71.5393946,-16.4066757
2085078799,-71.538657,-16.4075457
2085088946,-71.5262254,-16.3998953
2085088948,-71.5244405,-16.4018979
2085097486,-71.526661,-16.4050263
2085113730,-71.5242908,-16.4076914
2085170832,-71.5224576,-16.3988683
2085170838,-71.5221863,-16.3990478
2087388631,-71.5513124,-16.4094146
2087449443,-71.5475931,-16.4192117
2087449445,-71.5454418,-16.4211735
2087449451,-71.5455595,-16.4212786
2087471699,-71.5443797,-16.4219561
2087471703,-71.5446853,-16.4222625
2087471706,-71.5445269,-16.4225336
2087709217,-71.5451537,-16.4229783
2087709218,-71.5455231,-16.4230668
2087709231,-71.5462062,-16.4233235
2087821444,-71.5408026,-16.4052433
2099985001,-71.5286223,-16.3909002
2100076873,-71.5374005,-16.3935148
2100151394,-71.5372162,-16.3929742
2100151396,-71.5376215,-16.3932592
2100151397,-71.5375599,-16.393336
2363115240,-71.5353136,-16.41209
2363115241,-71.535507,-16.4121962
2363776252,-71.53106,-16.416023
2363776255,-71.5309343,-16.4160485
2363776257,-71.5333664,-16.4162783
2363776269,-71.533237,-16.416716
2363776278,-71.5332371,-16.4168165
2363776286,-71.5334638,-16.4170219
2363776301,-71.5340992,-16.4173907
2363776303,-71.534207,-16.4175233
2364574302,-71.5346506,-16.411378
2364574303,-71.5341993,-16.4112272
2364574304,-71.5352512,-16.4120228
2365980323,-71.5351557,-16.3941264
2399925942,-71.5326688,-16.4101869
2399925943,-71.5329259,-16.4103029
2399925946,-71.5325931,-16.4104413
2399925948,-71.5333569,-16.4105129
2399925949,-71.5327088,-16.4105041
2399925951,-71.5342196,-16.4109986
2546198580,-71.5161604,-16.4079663
2546200721,-71.5176009,-16.4088435
2546200724,-71.5171177,-16.4088036
2546200726,-71.517579,-16.4090158
2546200728,-71.5170996,-16.4089777
2795683724,-71.5281788,-16.3911172
2905764708,-71.5364839,-16.4007097
2905764712,-71.5361321,-16.3996575
2906500704,-71.541703,-16.3988952
2906500715,-71.5419066,-16.3969031
2906500718,-71.5431886,-16.4005079
2906500732,-71.5467693,-16.3964528
2906500735,-71.5462668,-16.396727
2906500742,-71.5427246,-16.3994936
2906501256,-71.5425198,-16.4007104
2906501259,-71.5421916,-16.4006988
2998736078,-71.5207357,-16.4052645
2998736079,-71.5215759,-16.4057287
2998736080,-71.522194,-16.4058012
2998784553,-71.5191256,-16.4036549
2998784565,-71.5200441,-16.4047544
2998784566,-71.520579,-16.4049392
3014768750,-71.5222463,-16.4057179
3234425698,-71.5442858,-16.4111412
3338438065,-71.5499474,-16.4255981
3338917105,-71.5343632,-16.3898723
3347190401,-71.5331371,-16.416452
3347222805,-71.5355417,-16.4135884
3347222809,-71.5362749,-16.4142416
3347233542,-71.5345162,-16.411243
3347236001,-71.5309349,-16.4093242
3347239079,-71.5246734,-16.4070369
3352893345,-71.5175432,-16.4095337
3603794055,-71.541962,-16.409801
3603794056,-71.5428622,-16.4110619
3603794058,-71.543629,-16.412129
3603796539,-71.5446558,-16.4114801
3603796540,-71.5445946,-16.4115199
3603796541,-71.5434997,-16.4122081
3603799467,-71.5419163,-16.4097412
3603799468,-71.5417681,-16.4098345
3603799469,-71.5427502,-16.4111323
3603799470,-71.5422152,-16.4101484
3603799471,-71.5420939,-16.4102243
3605978250,-71.5407806,-16.3968262
3605978251,-71.5409255,-16.3967032
3605978252,-71.5411805,-16.3970436
3605978253,-71.541031,-16.3971552
3609574251,-71.5486157,-16.4181185
3609574253,-71.5492496,-16.4171182
3609574261,-71.5494922,-16.4175757
3611103807,-71.517137,-16.4080407
3611138272,-71.5186799,-16.4021692
3611138273,-71.5182899,-16.4024545
3611199339,-71.5360792,-16.4107008
3611199340,-71.5359764,-16.4109339
3622577145,-71.5325621,-16.3898409
3725076882,-71.5480725,-16.4029564
3725322584,-71.5369849,-16.3878817
3725322596,-71.5383543,-16.3884204
3739699841,-71.5426703,-16.3993835
3739699842,-71.542767,-16.3995777
3743488254,-71.5353332,-16.4120908
3743488255,-71.5351046,-16.4123855
3743488257,-71.5353954,-16.4125103
3761708749,-71.5406988,-16.3968974
3761708750,-71.5409978,-16.3972828
3761708752,-71.541228,-16.3975626
3761708754,-71.5414378,-16.3981446
3946583377,-71.5335728,-16.3980701
3946583378,-71.5334009,-16.3981355
3946659301,-71.5311431,-16.3990658
3946659303,-71.5314264,-16.3989246
3946659354,-71.5300476,-16.3988954
3946688684,-71.5291816,-16.4008188
3946688685,-71.5285096,-16.4001822
3946688688,-71.5289322,-16.3998271
3946688689,-71.5284933,-16.4014887
3946688694,-71.5282643,-16.4015496
3946746980,-71.5186798,-16.4038564
3946747057,-71.5482174,-16.4157663
3946800915,-71.5375473,-16.3990603
3946800919,-71.5366409,-16.3993803
3946856629,-71.5585365,-16.4265433
3946856632,-71.5580114,-16.4270134
3946856637,-71.5574243,-16.425395
3946856639,-71.5569594,-16.4257596
3949384788,-71.5264313,-16.3987294
4018794091,-71.5218759,-16.4108612
4018794094,-71.5190973,-16.4106295
4018794096,-71.5191185,-16.4105717
4018848463,-71.5175047,-16.4107846
4018848466,-71.5175158,-16.4106811
4018848473,-71.518817,-16.4106632
4018848474,-71.5195924,-16.4107897
4018848475,-71.5188287,-16.4104621
4018848476,-71.518895,-16.4103767
4018848478,-71.5189293,-16.4104753
4018848479,-71.5189269,-16.4105956
4018848483,-71.5186067,-16.4104345
4018848557,-71.5210525,-16.4111045
4018850590,-71.5187584,-16.4103536
4018850591,-71.5188524,-16.4099106
4018850598,-71.5189803,-16.4099375
4018850599,-71.5190439,-16.4101672
4018850600,-71.5189467,-16.4101536
4018850601,-71.5187995,-16.4101266
4018850604,-71.5185464,-16.4099668
4018850605,-71.518585,-16.4103789
4018850606,-71.5186547,-16.4101046
4018850609,-71.5189848,-16.4104831
4018850610,-71.5189744,-16.4106048
4018850611,-71.5189565,-16.4106889
4018850612,-71.5189338,-16.410796
4018850614,-71.5188571,-16.4108343
4018850616,-71.5187641,-16.4106574
4018850617,-71.5187739,-16.4105725
4018850619,-71.5192879,-16.4104743
4018850620,-71.5200921,-16.41091
4018850622,-71.5198673,-16.410859
4018850625,-71.5194308,-16.4106472
4018850630,-71.5201069,-16.4108706
4018871422,-71.5148415,-16.4106938
4018871424,-71.5152647,-16.4107008
4018872406,-71.5138206,-16.4094182
4018947569,-71.5429963,-16.4100749
4018947570,-71.5428544,-16.409566
4018947572,-71.543041,-16.4102444
4018947574,-71.5434444,-16.4115851
4018947576,-71.5434738,-16.4116821
4020729241,-71.5201511,-16.4106715
4020729242,-71.5202571,-16.4109515
4020729243,-71.5202693,-16.4109064
4020729245,-71.5203167,-16.4107054
4020729246,-71.5205178,-16.4107139
4020729253,-71.5199824,-16.4106098
4020729258,-71.5211207,-16.4108533
4020766277,-71.5204671,-16.4106243
4020766279,-71.5202961,-16.4105266
4020766282,-71.5200632,-16.4105283
4020766283,-71.520025,-16.4105388
4020766288,-71.519985,-16.4103416
4020766589,-71.5207813,-16.4107772
4020766590,-71.5207964,-16.4107524
4020766591,-71.520281,-16.4105642
4020766595,-71.5212661,-16.4108886
4020766596,-71.5194722,-16.4104331
4020778156,-71.544198,-16.4221934
4020778158,-71.5416768,-16.4214595
4020778159,-71.5416581,-16.4215645
4020778163,-71.5403098,-16.4207932
4020778164,-71.5402634,-16.4208837
4020778167,-71.5393372,-16.4205688
4020778168,-71.5393195,-16.4206634
4020778170,-71.5380527,-16.4200509
4020778171,-71.5379969,-16.4201241
4020778991,-71.5361071,-16.4187127
4020778992,-71.5360457,-16.4187944
4020779075,-71.5338177,-16.417425
4020781508,-71.5305257,-16.4158113
4025040684,-71.535216,-16.40357
4025040685,-71.5347938,-16.4025033
4025045388,-71.5308962,-16.3943554
4025046893,-71.5297982,-16.394553
4025046896,-71.5299633,-16.3946867
4025046899,-71.5297378,-16.3949248
4025046911,-71.5310835,-16.3948613
4025046919,-71.5287678,-16.3955483
4025046920,-71.5283215,-16.3953324
4025046927,-71.5288221,-16.395464
4025080596,-71.5381062,-16.4046956
4025080597,-71.5379706,-16.4044617
4025080606,-71.5379805,-16.404478
4025080607,-71.5375084,-16.4047226
4025080608,-71.5379765,-16.4047664
4025080609,-71.5379092,-16.4046461
4025080610,-71.5380408,-16.4045765
4025080611,-71.5375561,-16.4048442
4025080612,-71.5378007,-16.4048764
4025080613,-71.5377168,-16.4047572
4025080614,-71.5380682,-16.4046214
4025080615,-71.5379351,-16.4046864
4025080616,-71.5377447,-16.4047965
4027106781,-71.545927,-16.407242
4027106783,-71.5450813,-16.4062164
4027106784,-71.5440828,-16.4065932
4027106785,-71.544956,-16.4062665
4027122519,-71.5468986,-16.40564
4030235025,-71.5216296,-16.4052359
4030235749,-71.5218993,-16.4066012
4030235752,-71.5210726,-16.406886
4030235754,-71.521113,-16.4069872
4030235755,-71.5209661,-16.4068524
4030235756,-71.5209132,-16.4068726
4030235757,-71.5210036,-16.4069672
4030235758,-71.5209623,-16.4069889
4030235759,-71.5211639,-16.4078922
4030235763,-71.5212081,-16.4075256
4030235767,-71.5208038,-16.4064576
4030235768,-71.5206689,-16.4063146
4030235770,-71.521092,-16.406936
4030235772,-71.5210602,-16.4071065
4030235773,-71.5211136,-16.4072377
4030235774,-71.5210692,-16.4072557
4030235775,-71.5211939,-16.4074653
4030235776,-71.5211445,-16.4074759
4030235777,-71.521161,-16.4075348
4030243889,-71.5211376,-16.4072969
4030243890,-71.5210909,-16.4073109
4030243891,-71.5210545,-16.4070926
4030243892,-71.521012,-16.4071095
4030243894,-71.5212308,-16.4080245
4030243899,-71.5210806,-16.4080732
4030247121,-71.5197113,-16.4081817
4030247127,-71.5192606,-16.406803
4030247134,-71.520107,-16.4061782
4030247135,-71.5202585,-16.4062015
4030247143,-71.5193902,-16.4075449
4030247145,-71.5189615,-16.408479
4030254907,-71.5205093,-16.4063008
4030256903,-71.5202849,-16.4061499
4030256904,-71.5206372,-16.4054509
4030256906,-71.5206399,-16.4059417
4030256908,-71.520536,-16.4058774
4030256909,-71.5205284,-16.4058962
4030256911,-71.5206471,-16.4058871
4030256912,-71.5206373,-16.4058706
4030256916,-71.5205655,-16.4058529
4030256920,-71.5205472,-16.4059515
4030256925,-71.5207602,-16.4064053
4030256926,-71.5207004,-16.4064607
4030256927,-71.5207327,-16.4065009
4030256928,-71.5208792,-16.4066321
4030256929,-71.520825,-16.4066552
4030256930,-71.5208971,-16.4066776
4030256931,-71.5208435,-16.4067044
4030257450,-71.520858,-16.40533
4030257455,-71.5215312,-16.4081446
4030257460,-71.521509,-16.4078178
4030257461,-71.5212434,-16.4077759
4030258175,-71.520407,-16.4059201
4030258176,-71.520449,-16.4058417
4030258177,-71.520331,-16.4057907
4030258178,-71.5205199,-16.4053988
4049211653,-71.5344705,-16.3990858
4049211656,-71.5342075,-16.3996596
4051788314,-71.5305355,-16.3995761
4052245158,-71.5443477,-16.4111011
4055452444,-71.5409033,-16.3971572
4055452445,-71.540848,-16.3971505
4055452449,-71.5406939,-16.397014
4055452451,-71.5407127,-16.3967384
4055452452,-71.5406053,-16.3967628
4055452455,-71.5397076,-16.3959183
4055452457,-71.5389875,-16.3946646
4055452458,-71.5384907,-16.394758
4055452460,-71.5388862,-16.3941723
4055463394,-71.538727,-16.393486
4055463399,-71.5384913,-16.3934861
4055466962,-71.535507,-16.3931692
4055499740,-71.5267407,-16.4049735
4055499742,-71.5258605,-16.4043115
4055499743,-71.5253448,-16.4049424
4055499744,-71.5261489,-16.4039776
4055499746,-71.5258739,-16.4049727
4055499747,-71.5262172,-16.4045815
4055499766,-71.5255852,-16.4046627
4055499768,-71.5257559,-16.4048518
4055499769,-71.5252796,-16.4050183
4055499776,-71.5250238,-16.4049294
4055499784,-71.5246294,-16.4057864
4055499785,-71.525048,-16.4052984
4055504789,-71.524037,-16.4053011
4055504790,-71.5244826,-16.4048432
4055504792,-71.5253873,-16.4038302
4055504797,-71.5256846,-16.4040793
4055504798,-71.5247965,-16.4051004
4055504799,-71.5243876,-16.4055528
4055504800,-71.5243902,-16.4055939
4055504806,-71.524352,-16.4055507
4055504808,-71.523452,-16.4058019
4055504809,-71.522748,-16.4052425
4055504811,-71.5259171,-16.4038033
4055504813,-71.5257081,-16.4036711
4055504814,-71.5255558,-16.4035386
4055504818,-71.5238378,-16.4037021
4055504819,-71.5250146,-16.4023694
4055509290,-71.5253908,-16.4043985
4055509291,-71.5251,-16.4041693
4055509292,-71.5259417,-16.4038211
4055509295,-71.5248683,-16.4033924
4055509296,-71.5248546,-16.4028289
4055509297,-71.5247164,-16.402709
4055509299,-71.5242678,-16.4036391
4055514923,-71.524406,-16.4030584
4055514924,-71.5239035,-16.4026384
4055514926,-71.5242082,-16.4032824
4055514927,-71.5237011,-16.4028739
4055514929,-71.5239614,-16.402687
4055514930,-71.5237595,-16.4029241
4055514931,-71.5234838,-16.4032808
4055514951,-71.5242327,-16.404031
4055514952,-71.5235125,-16.4034461
4055520791,-71.5261757,-16.4035276
4055520792,-71.5258435,-16.4037593
4055520794,-71.525999,-16.403358
4055542236,-71.5250976,-16.4011747
4055542237,-71.5246223,-16.400828
4055564118,-71.5248447,-16.4025614
4058235023,-71.5211774,-16.4113868
4058235024,-71.5213042,-16.4112346
4058235025,-71.5213341,-16.411195
4058235026,-71.5215912,-16.4115029
4058235027,-71.5215618,-16.4114991
4058235029,-71.5216494,-16.4113563
4058235030,-71.5216795,-16.4112397
4058263259,-71.5314386,-16.3990217
4058263260,-71.5314059,-16.398945
4058263267,-71.5312134,-16.3984193
4058263268,-71.5309743,-16.3986956
4058288099,-71.5312799,-16.3953912
4058288119,-71.5303135,-16.3950939
4058288121,-71.5298554,-16.3948195
4058288122,-71.5301368,-16.3949651
4058288125,-71.5301099,-16.3951038
4058288126,-71.5300551,-16.3949566
4058288127,-71.5301968,-16.3950028
4058288128,-71.5300203,-16.3952136
4058322255,-71.5305351,-16.39566
4058322256,-71.5305033,-16.3956133
4058322273,-71.5300782,-16.3960319
4058322276,-71.5297625,-16.3960395
4058322281,-71.5294056,-16.3960154
4058322282,-71.5293991,-16.3963398
4058322283,-71.5293932,-16.3963886
4058377257,-71.5232433,-16.3999984
4060315693,-71.5317813,-16.4056222
4060315694,-71.5314813,-16.4054589
4066882694,-71.534988,-16.4153135
4066895960,-71.5359473,-16.4107914
4066915242,-71.5343281,-16.4124398
4066915244,-71.5340851,-16.4132401
4066915246,-71.5337116,-16.4142154
4066915247,-71.5347619,-16.4136505
4066915248,-71.5345174,-16.413575
4066915260,-71.5343519,-16.4146258
4066916798,-71.5359204,-16.4107842
4066951578,-71.5368489,-16.4127519
4066951579,-71.5368156,-16.4128554
4066951692,-71.5365876,-16.4127925
4066951694,-71.536658,-16.412809
4066951718,-71.537844,-16.4132951
4066951719,-71.5377943,-16.4134106
4066951720,-71.5382428,-16.4134658
4066951721,-71.5382172,-16.4135846
4066951722,-71.5387454,-16.4137151
4066951726,-71.5370013,-16.4130108
4066990035,-71.5385537,-16.4125003
4066990036,-71.5382461,-16.4123997
4066990038,-71.5380842,-16.4123307
4066990045,-71.5381264,-16.4122901
4066990055,-71.5377894,-16.4122337
4066990063,-71.5344215,-16.4116469
4066990064,-71.5343367,-16.4117937
4066990072,-71.5345303,-16.413376
4067032171,-71.5339504,-16.4156455
4067032172,-71.5338925,-16.4156171
4067034576,-71.5344455,-16.4146665
4067034577,-71.5344121,-16.414652
4067034578,-71.5343171,-16.4146106
4067034582,-71.5345682,-16.414395
4067034689,-71.5339833,-16.4156631
4067034692,-71.533858,-16.4155972
4067035110,-71.5343505,-16.4145375
4067035111,-71.5332881,-16.4139803
4067058577,-71.5339601,-16.415389
4067058578,-71.5338424,-16.41535
4067059189,-71.5322163,-16.4158584
4067059190,-71.533038,-16.4163677
4067059194,-71.5330766,-16.4157121
4067059204,-71.5323332,-16.4157221
4067059210,-71.5318449,-16.4163989
4067059211,-71.5319856,-16.4161964
4067059212,-71.5320986,-16.4162612
4067059221,-71.5320177,-16.4161464
4067059224,-71.5323371,-16.4145731
4067059225,-71.5319244,-16.41628
4067059227,-71.5317144,-16.4161943
4067059232,-71.5316733,-16.4155094
4067059239,-71.5292278,-16.4147082
4067064217,-71.5297059,-16.4150723
4067064220,-71.5301711,-16.4144799
4067064222,-71.5302032,-16.4145732
4067064228,-71.5297919,-16.4149495
4067074133,-71.5435492,-16.4142681
4067074134,-71.5436625,-16.4142048
4067074143,-71.5434721,-16.4142313
4067074144,-71.5434454,-16.4141806
4067074148,-71.5429068,-16.4140829
4067074154,-71.543293,-16.4145212
4071972938,-71.5330588,-16.382423
4071972946,-71.5323264,-16.3793197
4071972955,-71.532695,-16.3788134
4071976491,-71.53387,-16.3834352
4071976492,-71.5339098,-16.3828682
4071976496,-71.5341074,-16.3827292
4071980290,-71.5366827,-16.3837287
4072007975,-71.5328907,-16.389608
4072007981,-71.533043,-16.3896468
4072007987,-71.5328495,-16.3898502
4072011392,-71.5328179,-16.389658
4072011451,-71.5332538,-16.3896678
4072011455,-71.5330715,-16.3897747
4072011472,-71.533005,-16.3889072
4072011474,-71.5330442,-16.388998
4072011478,-71.5327804,-16.3889746
4072011479,-71.5330092,-16.3890273
4073422977,-71.5311606,-16.3888959
4073422978,-71.5311826,-16.3890068
4073422979,-71.53057,-16.389117
4075477894,-71.5417586,-16.3988244
4075477895,-71.5416763,-16.3988586
4075477900,-71.541283,-16.3986894
4075477906,-71.5417228,-16.3987136
4075477909,-71.5416019,-16.3982922
4075477933,-71.5409915,-16.3967874
4075477934,-71.5408264,-16.3968938
4075488093,-71.5418525,-16.3947735
4075491941,-71.5419936,-16.3932128
4075619651,-71.5201366,-16.4010989
4075619652,-71.5198416,-16.4006634
4075627980,-71.5414204,-16.4090142
4075627981,-71.5412823,-16.4091085
4096490924,-71.532842,-16.4052496
4096490926,-71.5331045,-16.4049792
4096490943,-71.5324926,-16.4049829
4096490949,-71.533551,-16.4042936
4096498591,-71.523334,-16.4097059
4096498609,-71.5215654,-16.4113382
4096498616,-71.5212645,-16.4114258
4096502701,-71.5446039,-16.4224239
4096510442,-71.5378712,-16.409926
4096510444,-71.5371757,-16.4092896
4096510447,-71.5372353,-16.4092639
4096510448,-71.537766,-16.4088747
4096522841,-71.540519,-16.4079269
4096522923,-71.5352526,-16.4076151
4096534438,-71.5345123,-16.403497
4096534439,-71.5350839,-16.4032708
4096534440,-71.5355916,-16.4030742
4096534441,-71.5354301,-16.4026801
4096534442,-71.5349058,-16.4028669
4096534443,-71.5343383,-16.4030764
4106712642,-71.5283369,-16.4016087
4106712643,-71.5282054,-16.4017518
4106720360,-71.5159626,-16.4079768
4106720362,-71.5163726,-16.4073464
4106720363,-71.5159854,-16.4081218
4106720368,-71.5168714,-16.4084012
4106794712,-71.5392625,-16.3926008
4106794719,-71.5395601,-16.3919779
4106794722,-71.5391231,-16.3917727
4106794727,-71.5385036,-16.3900366
4106794728,-71.5388624,-16.3899109
4106794733,-71.5385937,-16.3897962
4106794736,-71.5387481,-16.3895474
4106794737,-71.5385983,-16.3896838
4106794740,-71.5384675,-16.3897537
4106794744,-71.538208,-16.3895151
4106794749,-71.5386149,-16.3891544
4106794751,-71.536069,-16.3883038
4106794764,-71.5368853,-16.3877679
4106794769,-71.5380175,-16.3878264
4106794776,-71.5371943,-16.3874837
4106794783,-71.5372166,-16.3875447
4106794828,-71.5385167,-16.3898229
4106830786,-71.531432,-16.4047304
4110467379,-71.5313003,-16.3895993
4110467382,-71.5318907,-16.3896446
4110468089,-71.5312041,-16.3891151
4110468100,-71.5316119,-16.390187
4110468101,-71.5317194,-16.3900777
4110468104,-71.531823,-16.390449
4110468108,-71.5331037,-16.3908666
4110468114,-71.5322319,-16.3915281
4110468115,-71.5322004,-16.3914494
4110473040,-71.5340344,-16.3909586
4110478631,-71.5353349,-16.3930927
4110478634,-71.535487,-16.3928666
4110486895,-71.5325843,-16.3873224
4110486897,-71.5327536,-16.3875792
4110704189,-71.5297783,-16.4092455
4110704190,-71.5300778,-16.4093275
4110717640,-71.5305813,-16.4092969
4110722300,-71.5261338,-16.4052624
4110722309,-71.5263123,-16.4065122
4110722310,-71.5276202,-16.4054702
4110722311,-71.5275532,-16.4061617
4110722312,-71.5276756,-16.4054794
4110722313,-71.5277541,-16.4055119
4110736812,-71.5360463,-16.3961852
4110736813,-71.535979,-16.3960123
4110755571,-71.5316928,-16.3984257
4110755574,-71.5321126,-16.3987738
4144999638,-71.5563444,-16.428837
4190894647,-71.536215,-16.3984628
4197570339,-71.5414142,-16.3995975
4197584714,-71.5335851,-16.4002248
4197584762,-71.5336183,-16.4006014
4197639834,-71.5353397,-16.4024493
4197639835,-71.5342599,-16.4028761
4208431367,-71.5427306,-16.4017533
4209896988,-71.5436472,-16.4088814
4209897889,-71.5441163,-16.4087034
4209897891,-71.5440219,-16.4091851
4209897896,-71.5449499,-16.4081435
4209972320,-71.5419282,-16.3956666
4209982492,-71.5523368,-16.4109289
4209982493,-71.5527498,-16.4112604
4209982494,-71.5525102,-16.4109002
4209982507,-71.5524414,-16.410808
4209982512,-71.5522541,-16.4109542
4209982516,-71.5521524,-16.410322
4209982517,-71.5516839,-16.4106149
4230614622,-71.5296993,-16.4089389
4232665793,-71.5244696,-16.4074732
4232665796,-71.5247215,-16.4070691
4232665802,-71.5239413,-16.4071839
4232782238,-71.5231835,-16.4064359
4232782239,-71.5233103,-16.4063113
4232782241,-71.5233996,-16.4061945
4232782244,-71.523121,-16.4065028
4232782256,-71.5216468,-16.4057229
4232782261,-71.5208904,-16.4055486
4232782263,-71.5209544,-16.4060423
4232782266,-71.5192304,-16.4041535
4232817090,-71.5182504,-16.4032992
4232817093,-71.5179856,-16.4029756
4232854916,-71.5243291,-16.4077148
4232929139,-71.5314556,-16.4105482
4232929140,-71.5312726,-16.4110012
4234036212,-71.5489238,-16.4184046
4234036213,-71.5488364,-16.418483
4241152366,-71.5435953,-16.4142625
4249908441,-71.5344706,-16.4002895
4252559260,-71.5362208,-16.398448
4257847876,-71.5449647,-16.3960479
4279219152,-71.528562,-16.4034255
4279219153,-71.5284784,-16.4035102
4279219156,-71.5293318,-16.4025657
4279219157,-71.5262864,-16.4007727
4310914243,-71.5515015,-16.4232347
4310914253,-71.5510616,-16.4250356
4318560742,-71.5365102,-16.3952815
4318560750,-71.5364941,-16.3952078
4318562864,-71.5371306,-16.3958083
4318641453,-71.5396862,-16.3923351
4318641455,-71.5395505,-16.3923324
4318665051,-71.5348123,-16.3886031
4318665057,-71.535246,-16.3885269
4318665058,-71.5350733,-16.3893078
4324625122,-71.5273239,-16.4064413
4324625126,-71.528139,-16.4070216
4324625140,-71.5283729,-16.4071315
4324703397,-71.539877,-16.4036085
4336252341,-71.5361859,-16.3932032
4336252344,-71.5364818,-16.3929853
4336252345,-71.5363141,-16.3927774
4336259637,-71.5429518,-16.4094799
4336259641,-71.5423555,-16.4094142
4336259661,-71.5423287,-16.4099391
4336289452,-71.541697,-16.4094248
4336289453,-71.5415391,-16.4095348
4336289462,-71.5422481,-16.4101911
4336289463,-71.5421273,-16.4102701
4336289464,-71.5428212,-16.4110099
4336289465,-71.5427178,-16.4110899
4337620607,-71.5350391,-16.4000804
4337620608,-71.5346587,-16.3990159
4337651705,-71.5357094,-16.4003142
4337651715,-71.5349719,-16.4001041
4351915465,-71.5466836,-16.4114028
4351915466,-71.5463181,-16.4115675
4351945580,-71.5374815,-16.4003378
4351945581,-71.5373104,-16.3999078
4354908461,-71.5508663,-16.4228281
4354908462,-71.5500135,-16.4219213
4354908463,-71.5507145,-16.4226704
4354908474,-71.5508055,-16.4224774
4354908475,-71.5510444,-16.4229421
4354908589,-71.5512304,-16.4225067
4354908590,-71.5506132,-16.42341
4354908591,-71.5504833,-16.4236797
4354908612,-71.5497981,-16.4237872
4354908614,-71.550443,-16.4223882
4354908616,-71.5498665,-16.4224783
4354908617,-71.5502035,-16.4221393
4354908620,-71.5514629,-16.4232926
4354908629,-71.552348,-16.4249894
4354908639,-71.5525142,-16.4249688
4354908640,-71.5525999,-16.4251773
4354908647,-71.5557532,-16.4244468
4354908652,-71.5556211,-16.4245603
4354908653,-71.5550635,-16.4238386
4354908654,-71.5551877,-16.4237702
4354908658,-71.5550517,-16.4249867
4354908720,-71.5535182,-16.4259612
4354908722,-71.5560937,-16.4259924
4354908732,-71.5566076,-16.4254543
4356473112,-71.5200098,-16.4054531
4356473113,-71.5196293,-16.4052522
4356473115,-71.5200027,-16.404858
4356473117,-71.5188206,-16.407025
4356473120,-71.5191852,-16.4079025
4356473122,-71.5194248,-16.4056749
4356473123,-71.5196462,-16.4061933
4356473125,-71.5202442,-16.4059707
4356473128,-71.5210015,-16.4065736
4356473130,-71.5213178,-16.406622
4356486898,-71.5323878,-16.4152825
4356486899,-71.5328266,-16.4146179
4356486900,-71.5319312,-16.4159742
4358258189,-71.525457,-16.4084309
4358258190,-71.5252981,-16.4086489
4365192387,-71.5421449,-16.399488
4365192692,-71.5420002,-16.3995104
4365381201,-71.5333459,-16.3865938
4365381210,-71.5337042,-16.3859383
4365381220,-71.5316718,-16.3903059
4365381225,-71.5318368,-16.39039
4365381227,-71.5317858,-16.3903995
4371614057,-71.5411602,-16.4086251
4371614058,-71.541099,-16.4086759
4371614092,-71.5422862,-16.407803
4371614199,-71.5420893,-16.4059649
4372087979,-71.5411739,-16.4031136
4372087980,-71.541121,-16.4031415
4414037623,-71.5623939,-16.4304296
4427131577,-71.5353361,-16.4011309
4427131578,-71.5354905,-16.4015342
4427132203,-71.5347246,-16.4020489
4427132204,-71.5351336,-16.4018921
4427835576,-71.5326422,-16.4004808
4427835577,-71.5328373,-16.4008902
4427840026,-71.5329457,-16.4019721
4427840027,-71.5328625,-16.4017891
4427882859,-71.5334361,-16.4039819
4427882860,-71.5328939,-16.4043009
4427910606,-71.5346204,-16.4045709
4427910607,-71.5349385,-16.4044451
4427963954,-71.5334995,-16.3978952
4427963955,-71.5337572,-16.3977994
4427963957,-71.5338989,-16.3978682
4427963958,-71.5339904,-16.3980933
4427984764,-71.5316677,-16.3994912
4427984765,-71.5313018,-16.3997115
4441419596,-71.5347973,-16.3957893
4441419597,-71.5350974,-16.3956835
4441419625,-71.5351563,-16.3958348
4441419626,-71.5349545,-16.3959104
4442387572,-71.5259815,-16.4075372
4442387574,-71.5255725,-16.4072658
4442387575,-71.5258105,-16.4069319
4442642702,-71.5284218,-16.40074
4442642703,-71.5281345,-16.4005091
4442676260,-71.5259919,-16.4026884
4444938115,-71.5307033,-16.4012126
4444938117,-71.5306433,-16.4011953
4444938118,-71.5306562,-16.4012052
4444938119,-71.5306618,-16.4012018
4444938121,-71.5307225,-16.4011914
4444938123,-71.5306303,-16.4012948
4444938124,-71.5295699,-16.4004483
4444938241,-71.5309459,-16.4044857
4444938242,-71.5313431,-16.4040484
4444938285,-71.5306346,-16.4028764
4446573304,-71.5266329,-16.4113549
4446573305,-71.5257525,-16.4107548
4446573306,-71.5283,-16.4097032
4446573307,-71.5281718,-16.4096582
4446573319,-71.5280346,-16.4095997
4446573327,-71.5278292,-16.4095445
4446573340,-71.527708,-16.4095568
4446573346,-71.5276084,-16.409623
4446573347,-71.5268219,-16.4092913
4446573353,-71.526433,-16.4086672
4446574993,-71.526186,-16.4110514
4446574994,-71.5261037,-16.4109847
4446575008,-71.5261655,-16.4109697
4446575012,-71.526223,-16.4108837
4446575013,-71.5261649,-16.4108402
4446575014,-71.5263212,-16.4109573
4462630948,-71.5296911,-16.4125462
4462630949,-71.5298683,-16.4122114
4462630950,-71.5301964,-16.4123533
4462630951,-71.5299604,-16.4122105
4462630952,-71.5298699,-16.4121101
4462630953,-71.5296321,-16.4119834
4462630954,-71.5299775,-16.4121187
4467262504,-71.5351211,-16.3898608
