edge_id,from_node,to_node
809386607,1264303957,5485263383
1186028383,5375593653,1264303957
809386607,5381354355,1264303957
110813962,11016523160,1264304022
110813962,5391108731,1264304022
570474813,1264304022,1264354783
570474813,1264332393,1264304022
110829143,1264355266,1264304345
962324115,4066990055,1264304345
109451961,5391127545,1264304652
558924235,5391127543,1264304652
198370722,1264304813,7105673923
1254722683,5460698689,1264304813
110838982,7105673924,1264304813
110820078,1264305215,4060315693
534262049,4096490943,1264305215
110820078,11664050869,1264305215
423708607,1264305707,11024162719
563712584,5432072886,1264305707
171693060,11024160500,1264305707
110831198,1264347406,1264305713
110831198,5169434184,1264305713
110837928,5424532746,1264305713
110826283,1264306421,11100213193
967058125,11100213198,1264306421
425770712,11100213188,1264306421
110811552,5375593654,1264306864
649901512,1264306864,5375593656
649901512,11019063526,1264306864
110810185,5394919458,1264307294
534262049,1264307294,5664848459
1049143087,1264307523,1264359790
110806496,1264307523,10885762587
423240871,10885702034,1264307523
110844363,11022922834,1264308051
110844363,11022922833,1264308051
560588162,11019063607,1264308051
113213186,1264309103,1284479862
110831412,5375739510,1264309103
557396845,1264362064,1264309256
569775979,5479085347,1264309256
1186045867,1264357501,1264309257
1186045868,5393843692,1264309257
557655234,5092534899,1264309257
354948228,2085097486,1264309265
409180506,4110722300,1264309265
198371877,1264309774,4106712642
110813389,3946688689,1264309774
198371877,11090425224,1264309774
560588004,5406208480,1264309914
110816775,1264309914,5465620988
110816775,1264339844,1264309914
110834498,1264310156,3611199340
110834498,3611199339,1264310156
110838143,1264310281,1264316137
200021255,4055452458,1264310281
110838143,1284479839,1264310281
370654148,1264310333,2364574303
355528284,1264310333,11019063240
404418325,4066951692,1264310333
354952028,1264310965,8298816757
439562438,5381354366,1264310965
599074158,1264338787,1264310965
110838644,11015162803,1264311102
1029047424,1264311102,2399925946
1029047424,2399925949,1264311102
355515172,1264312203,5013179910
559192683,2546198580,1264312203
355515173,5013179911,1264312203
110842560,4728634854,1264312302
649901510,1264312302,4728634832
479820579,11015162874,1264312302
27640077,10923337585,1264312487
557396854,5375720554,1264312487
558062854,4446573353,1264312506
649901512,1264312506,1264340626
649901512,4475973323,1264312506
110844680,5123160475,1264312761
559258553,1264337266,1264312761
809386607,1264313779,5381354355
525280567,5174967245,1264313779
110844383,5460698715,1264314482
557860221,1264314482,1264346600
524544798,1264340737,1264314731
524544798,1264328864,1264314731
536777486,5199090485,1264315137
25979652,1264337010,1264315137
110844363,4110722311,1264315449
110844363,11022922834,1264315449
1185573531,5399025117,1264315573
110817050,1264366119,1264315573
559841030,1264336604,1264315573
109451961,1264365748,1264315595
558924234,1264327617,1264315595
109451552,1264315838,11090407262
198371877,1264315838,11090407257
110811514,11090407251,1264315838
198371877,11090407267,1264315838
110819262,1264319696,1264316004
557398374,1264365890,1264316004
110838143,1264316137,1264341523
675676890,1264336497,1264316137
560397307,1264366433,1264316958
560397308,11010994632,1264316958
198343794,1264343386,1264316958
175698672,1264317213,11015145899
370654147,1264317213,5103848932
1052731443,1264317213,11015162711
227727841,11015162754,1264317213
109450971,5460698699,1264317265
109450971,5379796461,1264317265
110843787,5208947859,1264317265
110824486,11012708627,1264317470
434310889,2085078799,1264317470
110831537,1264366976,1264317919
110831537,5375593662,1264317919
110844363,11022922833,1264317919
109450298,1264328798,1264317984
109450298,5173789057,1264317984
568440751,11012708628,1264317984
110823759,1264318163,4427835577
407609609,1264318163,4717584437
110823759,1264368204,1264318163
407609609,5169968472,1264318163
110810761,7289377533,1264318176
171693067,1264318176,4067074134
561412479,1264348167,1264318176
110814822,1264318216,5391127535
110830325,5375241837,1264318216
110840131,5479091612,1264318328
23814028,1264339650,1264318328
391445973,1264318652,3946659301
403477585,1264318652,4058263259
110821604,1264367937,1264318750
558922928,10923389495,1264318750
404418325,1264318887,4066951579
557398376,1264333444,1264318887
570474816,8302191869,1264318887
200013500,1264318962,2100151396
1276425074,1264318962,2100076873
113213186,1284479862,1264318962
200029112,2100151394,1264318962
557655228,1264348873,1264319156
110836292,3946800915,1264319269
110841870,1264368161,1264319269
1276425071,1264319459,10885697599
110843658,4096522923,1264319459
1276425071,5200744116,1264319459
110815337,4717589312,1264319559
1184486863,1264319559,4717584435
110806537,1264319559,4717584439
407609609,4717584437,1264319559
557398375,5375734627,1264319696
568367928,5468201555,1264319899
109453758,1284479907,1264319899
110837674,1264330798,1264319899
110816503,5391113983,1264319905
110838663,4027106783,1264319905
598199975,10920891207,1264319905
110817050,4030247145,1264320212
110817050,5465543201,1264320212
557655225,5377965378,1264320212
110825680,1264320225,5391108755
110825680,1264369127,1264320225
1029057108,5391113995,1264320448
110824846,5375734002,1264320448
110810943,1264340626,1264320536
110832918,4358258190,1264320536
110810943,5465573033,1264320536
557655236,5377965387,1264321750
559192690,5393843697,1264321750
559192690,5393843703,1264321750
110840282,1264335043,1264321952
563716822,5432104281,1264321952
534262049,1264322381,4444938242
407609606,1264322381,1264354452
110822807,5393844121,1264322731
559192700,1264337978,1264322731
110829143,5375734628,1264322780
110834498,3611199340,1264322780
110810943,4557425638,1264323207
1185135651,4978429964,1264323207
761351093,1264339133,1264323430
809391023,1264323430,1264354250
809391023,4020778168,1264323430
526908142,5123160485,1264323969
557396851,5375720553,1264323969
557396851,5123160484,1264323969
110818503,5092538900,1264324712
403489129,4058377257,1264324712
809391023,1264324744,11013403962
809391023,4020778159,1264324744
109454510,5391147718,1264324815
649901512,1264324815,4110704190
649901512,1264342601,1264324815
110843341,5394918858,1264324826
110844322,1264332174,1264324826
110822608,1264340604,1264325117
458554561,5437797051,1264325117
599074155,4071980290,1264325117
649901512,1264325169,4475973323
110821183,4446573347,1264325169
649901512,5375593656,1264325169
110810059,1264325387,4025080596
110830513,1264325387,11068021144
110810059,1264359104,1264325387
110830513,10920875902,1264325387
525273209,1264325468,5110333120
525273209,7567879880,1264325468
557383921,5169519254,1264326850
110831412,1264327387,1264341523
563718958,1264336497,1264327387
557378638,5406208477,1264327599
560588005,4557425637,1264327599
557378638,5465573033,1264327599
110816503,1264362312,1264327617
1173853704,10907229425,1264327886
110834851,1264327886,1264357603
110834851,5431347809,1264327886
402767404,4051788314,1264327928
402767405,1264327928,4444938121
110806537,1264363601,1264327928
567972877,5465641359,1264328057
405359193,11008708918,1264328057
110843762,1264328280,11019063487
599456217,11019063510,1264328280
110843379,1264339385,1264328390
109454288,5393843663,1264328390
110817050,4030247145,1264328390
110817364,5393843683,1264328390
110832283,1264328528,11016609800
354690700,11016609798,1264328528
1185615467,5432104280,1264328528
110832283,5200744112,1264328528
227661752,1264328681,4067034582
558925035,5391133833,1264328681
405722947,1264328797,1264336186
557860221,1264346600,1264328797
405722947,10062503681,1264328797
568440751,11012708628,1264328798
528988278,1264328864,5104485323
110822619,4915894850,1264329960
110822619,9675005098,1264329960
354948228,4915894855,1264329960
110813686,4915894853,1264329960
198374829,5399025221,1264330177
198374829,4978429964,1264330177
1185573531,5399025120,1264330177
557383918,1264330224,5169519214
567214092,5460746918,1264330224
557383918,5375618176,1264330224
408754006,4444938124,1264330270
426200710,1264330270,4444938117
1184486859,1264330270,4051788314
426200710,3946688688,1264330270
557378638,5406208477,1264330307
557378638,5406208483,1264330307
110821183,5406208479,1264330307
110809040,1264365890,1264330326
110809040,5375734627,1264330326
557398373,5375734625,1264330326
356857777,5411420138,1264330375
356857777,1264336438,1264330375
409155458,4110468104,1264330375
327910300,3347222809,1264330503
327910300,3347222805,1264330503
558925032,1264333979,1264330503
110806641,1264330536,5379805298
110806641,10656093774,1264330536
109453189,5391148533,1264330616
110810678,5391148534,1264330616
110816350,11008714467,1264330750
557396855,5375720555,1264330750
557396855,5375720554,1264330750
559196657,1264342868,1264330798
110819120,1292294891,1264330837
110819120,5479085223,1264330837
649901512,1264330838,1264340402
560100737,5401378920,1264330838
649901512,3946746980,1264330838
110836957,1264366778,1264330973
559194770,1264369127,1264330973
296109659,1264331848,5468788422
296109670,5703278329,1264331848
110817498,5424521143,1264332080
110840366,5394916331,1264332174
599431005,1264332174,1264367234
559192696,1264332361,5483415865
1270964368,2085088948,1264332361
1270964368,1264367456,1264332361
570474812,1264332393,5391133719
110824562,1264348212,1264332393
77720543,1264333227,1264347093
399149795,5391127549,1264333227
227661755,4066951578,1264333444
557655229,5468199637,1264333912
557655230,5391148537,1264333912
557655230,5391148536,1264333912
558925032,5391133837,1264333979
558925033,5391133833,1264333979
1270964369,1264363733,1264334238
109452968,5467655510,1264334361
1270964367,1264334361,1264347448
1270964366,2085088946,1264334361
557857111,5379858303,1264334973
558925031,5391133831,1264334973
572445611,5391133825,1264334973
572445611,5391133824,1264334973
1185165989,1264335043,5391108743
1175513186,5375241827,1264335043
1186896064,1264335571,4475973322
1184518148,1264368945,1264335571
103800670,1264335890,10904424550
558918787,10774452945,1264335890
198637974,2087449445,1264335890
103800670,10904424554,1264335890
110811552,5375593653,1264335971
110811552,4446573306,1264335971
557381628,4446573346,1264335971
1276190814,1264336087,7567888649
421178081,4209897896,1264336110
557340211,5375241839,1264336110
405722947,1264336186,5460698713
567207328,1264336186,5460698715
227661755,1264336434,4066951578
370654149,1264341343,1264336434
227815526,7221094354,1264336434
356857777,2084076687,1264336438
561143252,1264336438,2084076684
408760591,5169519126,1264336497
596675266,1264336502,5399052227
596675276,5683447612,1264336502
570359081,5483415869,1264336538
557655229,5468199637,1264336604
559841030,1264348873,1264336604
557655229,1264368111,1264336604
110834333,1264336700,5467655508
198371877,1264336700,2085088946
198371877,1264365834,1264336700
110822619,5394918859,1264336743
1270964369,4742415721,1264336743
1184523285,5375241825,1264336850
1184523284,1264336850,5375241824
1185052467,1264336928,1264338242
109450729,1264357501,1264336977
109450729,5092534875,1264336977
110827658,11012708629,1264336977
110827658,5483415873,1264336977
582046423,1281950259,1264337010
25979652,11104998826,1264337010
110830590,1264337156,8236620905
110839809,5375618190,1264337156
110839809,4072011451,1264337156
355515173,1264337180,5013179911
408754917,4106720368,1264337180
355515173,5013179908,1264337180
110842560,4728634830,1264337197
479820571,4728643408,1264337197
110842560,1264349620,1264337197
110812752,2906500735,1264337266
559258553,5394456309,1264337266
439562438,1264359327,1264337360
110841527,1264337873,5393862395
1275766908,5375734631,1264337873
110818152,5393862394,1264337873
1276425070,1817244873,1264337873
109453478,5670089474,1264337978
559192700,5467655508,1264337978
439535749,1264338242,5200768336
1185052465,1264338242,4371614199
1185052466,1264362312,1264338242
563639295,5431347809,1264338395
110816100,1264338395,2087709218
110816100,2087709231,1264338395
110816073,1264338519,4733264424
355519574,4733264261,1264338519
563645543,5431394366,1264338532
404423705,4066990045,1264338608
558922116,8901588136,1264338608
558924252,4709192147,1264338667
558924252,1264339133,1264338667
354685068,1264338787,1264347093
354685068,1264364404,1264338787
557396853,1264366433,1264339073
171693059,1396135803,1264339073
1185615467,5432104280,1264339081
110825680,1264339081,1264369127
1276425072,5391108754,1264339081
227667738,1264339133,4020778167
198354873,2084948815,1264339263
1185046361,1264339263,9410645594
391458075,7105690910,1264339263
110843379,2546200721,1264339385
557655226,5393843658,1264339385
1185366445,11010994634,1264339650
560588002,5406208478,1264339844
110809040,5375734627,1264339863
110809040,1264347106,1264339863
110813962,1264346793,1264339863
449289443,1264339903,5174986227
1186039530,4067059239,1264339903
110825194,5399052227,1264339944
570550142,5485437507,1264339944
110825194,5399052223,1264339944
558924236,5200768335,1264340030
1185052465,4371614199,1264340030
532762161,5169801232,1264340226
557992128,5380727094,1264340226
110838663,4027106783,1264340366
400082325,4027106781,1264340366
400082331,4027106785,1264340366
557340212,5391127539,1264340366
570345950,5483308534,1264340402
649901512,1264340402,5401379227
110832283,1264340409,10910654831
1254722684,11016609802,1264340409
110832283,11663898949,1264340409
1275766893,5467926993,1264340535
1275746463,1264340535,2085170838
171693063,5469339516,1264340535
537502726,5204841021,1264340551
558925024,1264340551,4066951722
558925024,5391133718,1264340551
649901512,1264340626,5381354353
1184509785,11002056720,1264340737
760630670,5608000245,1264340737
1270964368,1264367456,1264340902
1270964368,1817244768,1264340902
403546666,5393843715,1264340902
557383925,5375618202,1264340920
110830590,1264340920,5295946886
327911217,1264341343,3347233542
1029047443,3347236001,1264341343
354690401,4442387575,1264341644
354690401,11022922832,1264341644
560588163,11019063604,1264341644
557655230,5391148537,1264341770
110815238,1264342443,7286479568
477598647,1264342443,5413568698
477598647,4709192212,1264342443
110815238,5413568945,1264342443
558926659,5391147717,1264342601
649901512,11015162830,1264342601
458554565,4106794749,1264342716
458554565,3725322596,1264342716
110827517,5204867622,1264342794
425770712,1264342828,10885702031
110806496,1264342828,11100229813
110810059,11100229807,1264342828
434310885,11100229820,1264342828
171693055,1264342953,7567879880
199124133,1264343062,4067074143
199124133,4067074133,1264343062
1185711945,11014011292,1264343062
110808460,5393843691,1264343152
110808460,5377965382,1264343152
110820078,1264343245,11664050869
110820078,1264352668,1264343245
407609607,4427882860,1264343245
198343794,2084840259,1264343386
110819859,8949309451,1264343625
110836292,8949309452,1264343625
402767403,1264343685,4444938123
1171641586,4444938115,1264343685
447330223,4444938118,1264343685
1186886749,5465620988,1264343727
1164002483,5406208482,1264343727
110811471,5375734634,1264343746
110840366,11016609790,1264343746
1185162925,1264346427,1264343746
327911742,1264344713,3347239079
1183735021,4232782238,1264344713
110839494,4310914253,1264345059
482697881,4754993541,1264345059
110827517,5483426615,1264346307
549831181,5379852095,1264346307
558919022,5391078854,1264346307
110827517,5391078534,1264346307
110817386,10923437097,1264346359
458395483,1264346359,1264346359
110832283,4742397782,1264346427
110821604,1264346470,1264367937
354948230,5203304841,1264346470
582040435,10923437087,1264346600
103799788,1264346669,9677854885
760630667,5104485335,1264346669
103799788,7105611474,1264346669
110813962,5391108731,1264346793
457496435,4536355800,1264346793
1275766894,10852935822,1264346824
1275766894,4915894877,1264346824
1185129968,5670089474,1264346824
399149795,1264346964,5391127549
198678397,2087821444,1264346964
439535749,5200768336,1264346964
110841246,4372087979,1264347093
110809040,5533915110,1264347106
110808230,1264347406,5380727091
403546666,1264347448,5393843715
110840152,5465543144,1264347666
558062852,5399025232,1264347666
558922934,5391114005,1264347811
110809276,5375734008,1264347811
558922934,5375734621,1264347811
110824727,1264347845,1264352668
110830216,1264347845,4427910607
110824727,4025040684,1264347845
110830216,4096534438,1264347845
110819438,5375734008,1264347898
110819438,4742364043,1264347898
558922933,5391114005,1264347898
110826140,5431918549,1264347903
563696603,5431918544,1264347903
110826140,5431918543,1264347903
199124133,1264348167,4067074134
199124133,7567525362,1264348167
558922117,5375241825,1264348212
110820510,5377965387,1264348490
110827658,5483415873,1264348490
110827658,5394909330,1264348490
110809588,5468199638,1264348873
110810678,4462630948,1264349128
557378635,4462630950,1264349128
1186039533,1264349128,5391148522
110815337,4717589312,1264349178
110824486,5391108753,1264349394
110820921,5379805298,1264349520
110820921,11090088431,1264349520
24009992,2084948810,1264349609
25979658,5199090501,1264349609
526906971,4742364043,1264349609
110826140,5431918549,1264349620
558926662,5391148525,1264349620
110812752,2906500735,1264349837
110824162,1264358832,1264349837
109450401,5394916329,1264351082
110829328,11090425223,1264351082
110827577,1264352668,4427882859
110827577,4096490949,1264352668
1186051853,1264354250,10780714913
424732725,1264365120,1264354250
407609607,1264354452,4427882860
559194765,5393862384,1264354452
540035648,1264354492,7105611474
110843409,9677854880,1264354492
1275766908,5375734631,1264354708
110810719,11019063393,1264354708
558922111,1264367354,1264354783
570474813,1264354783,5391108740
557340201,1264355266,4066990035
109451364,5123160482,1264355433
175549252,5375720552,1264355433
559192690,5393843703,1264357501
110817745,1264357501,1264367456
557340188,5375241714,1264357603
110830870,1264357639,1281950259
110830870,5199090501,1264357639
110838644,5391148530,1264357981
558926661,5431918550,1264357981
110838644,5391148522,1264357981
563644391,9410650126,1264358055
559257716,5394456309,1264358832
354948230,1264359790,5203304841
110843401,11090088434,1264360471
110844383,5460698714,1264360471
1185329623,1264368066,1264362064
110824331,5479085347,1264362064
439535747,1264362312,4371614199
1185052466,1264365748,1264362312
478531442,4717584440,1264363601
478531443,4717584438,1264363601
110806537,4717584439,1264363601
110810185,5394919458,1264363733
109452968,3949384788,1264363866
1275766895,1264363866,5380727089
1275766896,5380727086,1264363866
110816073,8059943576,1264363866
892904012,8298816757,1264364404
109449965,7296622445,1264364511
110831764,5199090485,1264364511
198248129,2084081324,1264364802
198248141,2084081517,1264364802
557794379,5379274787,1264364802
558922122,5391108754,1264364952
1186045872,2082864555,1264365072
424732725,11013404036,1264365120
110823835,1264365227,6284011382
110823835,5375618202,1264365227
892909242,8298866203,1264365434
439535750,1264365434,4371614092
558917529,5308494795,1264365443
110809942,1264365656,2100076873
1276425075,1264365656,2100151397
113213189,4055463399,1264365656
558918794,5378108466,1264365670
109453211,1264365670,5462836626
109453211,11013404014,1264365670
559192691,5393843699,1264365697
862525264,1264365697,1264365697
110822677,8298866203,1264365748
110817580,5467655509,1264365834
198371877,11090407257,1264365834
110809040,5391108732,1264365890
557398374,5375734626,1264365890
110817050,5391148536,1264366119
400478286,5465545082,1264366119
1270964368,9675005115,1264366373
110820510,5393843699,1264366373
110824486,5391108753,1264366462
570474813,1264366475,4742367929
570474253,5484597549,1264366475
570474813,4067074148,1264366475
110827577,1264366778,4096490949
110836957,5664848459,1264366778
110809815,5432104280,1264366778
370654141,11019063507,1264366976
110814094,1264367234,5394916330
599431006,5394916329,1264367234
110838644,5391148522,1264367295
109451833,5375734626,1264367354
558922111,5391108732,1264367354
110819262,5533915111,1264367536
110824562,5391108743,1264367536
423891060,1264367643,3347236001
560588009,4230614622,1264367643
517493745,5200708664,1264367643
558924239,5391127551,1264367802
558924239,5485400932,1264367802
110831708,1264367802,5391127552
110829876,1264367981,5468179469
391465236,4441419597,1264367981
558922116,8901588136,1264367995
198345700,1264368066,11010994634
198345700,5479091612,1264368066
198374829,2082864555,1264368111
198374829,5399025115,1264368111
198353341,1264368118,11016923906
198353344,2084935447,1264368118
198353345,11007798920,1264368118
557383920,5460746919,1264368158
557383921,5169519254,1264368158
110827193,3946800919,1264368161
559194765,1264368204,5393862384
447330221,4444938115,1264368204
1029047433,4110717640,1264368945
110826071,5375593656,1264368945
198352216,1264369037,4371614058
599442085,1264369037,10917232433
439535750,2084920833,1264369037
110814327,2084924743,1264369037
198723469,1264369074,2083295446
1186045873,10801219429,1264369074
198723469,2083295453,1264369074
1184486862,1264369170,5432125026
405722947,1281950261,10062503681
405722947,10012297937,1281950261
110819758,1284479729,5468201555
534153225,1284479729,1284479907
644545198,10885702048,1284479729
370654146,4365192387,1284479741
1270954407,1284479757,1284479835
113213187,7105789187,1284479757
595221513,1284479766,2100151394
705778696,4055463399,1284479773
1276425076,4055463394,1284479773
110825864,3761708754,1284479792
370654129,1284479792,1284479850
370654129,4075477909,1284479792
113213184,1284479802,1736356090
200029111,1284479802,1284479890
113213185,10923389527,1284479802
370654129,1284479803,4075477894
557383917,1284479803,2906500704
110817424,8162371803,1284479824
110829876,5468179469,1284479824
403167388,1284479839,4055452457
403167388,7105789186,1284479839
42551429,10885702050,1284479843
110830641,2084081651,1284479843
370654129,1284479850,3605978253
941638919,3761708750,1284479850
561142384,1284479856,5411420138
1284435488,1284479856,1284563227
42551429,10885702050,1284479860
110819758,5468201555,1284479860
113213185,1284479862,10923389527
42551431,6061568164,1284479893
110827661,6061568167,1284479893
534153225,1284479907,2365980323
113219939,1284563347,1284563163
110815337,10885702043,1284563195
110815337,4190894647,1284563195
426129060,1284563195,1284563454
110806496,10885702041,1284563195
557383923,1284563227,5375618199
113219957,1284563347,1284563549
113219957,1284563347,1284563549
110815650,1284563421,10885702047
110815650,1284563660,1284563421
23994451,1284563454,9027081296
62002254,10885702044,1284563454
198248244,1284563504,2795683724
356857773,5150516925,1284563504
391465236,1284563574,4441419625
23798530,4110736812,1284563574
1186024101,5380727094,1284563574
675622470,4058288099,1284563660
110819120,5225033223,1292294891
474240363,5225033226,1292294891
171693059,1396135794,1396135803
25980282,1396135809,1396138602
25980282,1396135810,1396135825
25980282,1396135825,3725076882
110824331,5479086001,1396135825
110835320,1396138603,1396138602
110835320,5375720539,1396138603
175549252,5375720552,1396138603
110827193,8949309457,1506390743
110827193,8949309462,1506390743
967346775,8949309458,1506390743
175549049,5793942733,1718845635
378704932,1718845654,1718845635
612020119,5793954766,1718845635
954805045,1718845642,4318665058
175549049,4318665051,1718845642
175549049,4467262504,1718845642
378704933,1718845657,1718845654
198248129,2084081324,1718845654
378704933,1718845657,1718845655
327165948,3338917105,1718845655
378704933,4110473040,1718845655
409155985,4110473040,1718845657
378704933,2084081517,1718845674
599437433,1718845674,6061568161
599437433,4110468114,1718845674
113213184,1736356090,5375739510
559192694,5393843705,1817244768
1270964368,9675005115,1817244768
110818701,5406211262,1817244796
110822619,9675005091,1817244796
327911110,2364574302,1817244873
511569554,1817244875,1817244873
1052739764,9674888302,1817244875
110812412,11009101050,1817244875
354695472,1817244875,11016523158
491223451,1861262983,10858131534
557340190,5375241709,1861262983
198637979,1861262983,10904424638
110829900,4833689441,1861262983
110814478,5431385363,1861262983
649901512,1861553896,11019063526
809386607,5485263383,1861553896
198105563,2082854454,4018848474
399141474,2082854454,2082854457
399141474,4018850611,2082854454
198105692,2082854456,4018850617
399141468,2082854456,4018850616
399141468,5213458982,2082854456
198723469,2082854457,2083295453
424465895,5213421946,2082854457
399141477,4018850616,2082854462
198723466,2082854462,5213458981
399141477,4018850614,2082854462
198723466,5703156655,2082854462
198105331,2082854471,4058235026
198723466,2082854471,2082867667
449289445,2083295444,2082854471
198155697,2083295448,2082859825
110821183,2082859825,5465620988
198723469,2082859825,4978409935
198723469,2083295446,2082859825
399135785,4018794091,2082864555
198104774,2082864555,4058235030
809385841,11099591052,2082864555
198723466,2082867667,4018850612
198105562,4058235023,2082867667
198105692,2082870070,4018848479
399141466,2082870070,4018848475
399141466,4018848473,2082870070
198105692,4018850617,2082870070
34905800,2083268866,4018848466
109454288,5393843670,2083268866
570366306,11815600675,2083268866
198155597,2083294142,5110356857
449289445,2083294142,4978409934
538629426,5110361416,2083294142
198155699,2083295453,2083295444
449289445,2083295451,2083295444
198155698,2083295451,2083295446
449289445,2083295448,2083295451
449289445,4978409934,2083295448
447563238,4978432991,2083295453
198247619,2084076684,8234749369
356857778,6654502004,2084076684
356857777,3622577145,2084076687
198247619,8234749369,2084076687
198248128,2084081324,2084081323
356841216,2084081327,10885702068
198248127,5379274787,2084081327
356841216,6061568161,2084081327
378704933,4110473040,2084081517
198248162,2084081651,2084081650
110830641,5379249145,2084081651
198352217,2084920833,2084924742
198351556,4371614057,2084920833
439535750,4371614092,2084920833
683798574,10917123601,2084924739
683798574,6405224186,2084924739
426617868,2084924739,11007798920
426617868,5706253146,2084924739
354696529,2084924742,4075627980
683798574,2084924743,2084924742
683798574,10917232407,2084924742
354696931,4075627981,2084924743
198353341,2084935445,11009127065
198370723,11009127066,2084935445
198353341,11016923906,2084935445
1185046369,2084935447,11007798919
198370717,11016923905,2084935447
1185046363,2084948810,2084948813
198354871,5391127563,2084948810
1185052468,2084948813,11007837176
599942003,2084948815,7105690911
707112998,11007837176,2084948815
426152659,5391068725,2084960170
607510807,5391078162,2084960170
1186004888,2085078794,11012886975
434310884,4324703397,2085078794
198370724,2085078798,11009127065
1185165290,10920875902,2085078798
198370724,11009127067,2085078798
198370724,2085078799,7105673921
198370722,11014003540,2085078799
198372047,11016601693,2085088946
198372047,2085088948,11016601697
354948228,4055499740,2085097486
1167131312,9768435421,2085097486
423711152,4232854916,2085113730
1185159262,2085113730,3347239079
110840785,2085113730,4232665802
901427648,2085170838,2085170832
862525785,2087388631,2087388631
198637979,2087449443,10904424596
809391022,10858131536,2087449443
198637979,10904424638,2087449443
198637976,2087449451,2087449445
809391022,10904424556,2087449445
24010201,2087449451,10904424559
103800670,2087471699,5532164236
505965077,4957793145,2087471699
103800670,10904424405,2087471699
491223451,2087471703,7567888647
1167637751,4096502701,2087471703
491223451,10904424561,2087471703
1167637739,10859102200,2087471706
1167637739,4096502701,2087471706
110816100,2087709217,2087471706
198666191,10779219046,2087709217
110816100,2087709218,10907229438
198666193,11005217792,2087709231
110816100,9410629306,2087709231
110820639,2087821444,5391127548
561141976,2099985001,5150516924
408760591,2100076873,5169519126
1276425075,2100151397,2100151396
460060854,6327629824,2100151397
1275747445,2363115240,3743488254
227815986,2364574304,2363115240
1186410481,10770784240,2363115240
227815526,2363115241,7221094354
1186410480,3743488254,2363115241
423891842,2363776252,2363776301
227727841,2363776252,4067059210
525278090,5175036499,2363776252
525278087,2363776255,4020781508
423891844,2363776303,2363776255
175698672,2363776257,4067034692
1052731443,3347190401,2363776257
175698672,11015145899,2363776257
1185866264,11015162714,2363776269
227727838,2363776269,2363776278
1185866264,11015145899,2363776269
227661752,4536345257,2363776269
227727838,2363776278,2363776286
1185635041,11013404107,2363776278
227727837,2363776286,2363776301
1276425068,11013404107,2363776286
227667738,2363776301,5483426616
227727839,2363776303,4020779075
1276190813,11013404092,2363776303
227815986,2364574302,11015162861
1184525523,4066990063,2364574302
1186028381,11015162858,2364574302
423891065,2364574303,4110717640
227815988,9487442830,2364574303
1186364817,11019063252,2364574304
1186364789,9487442830,2364574304
227815986,11015162861,2364574304
110817424,5468179467,2365980323
649901516,2399925942,11015162837
355528285,2399925942,9487442831
1029047424,2399925946,2399925942
327911195,2399925943,11015162791
1029047426,2399925943,2399925949
355528285,9487442831,2399925943
424199337,2399925946,11015162830
1186070587,11019063346,2399925948
327911195,2399925948,2399925951
327911195,11019063350,2399925948
649901510,11015162794,2399925949
327911195,2399925951,3347233542
1186070586,5393862394,2399925951
110829366,5465543164,2546198580
559192680,4106720360,2546198580
110843379,2546200726,2546200721
247757244,5633802135,2546200721
109454288,5393843663,2546200724
109454288,2546200728,2546200724
247757244,5633802138,2546200724
110843379,3352893345,2546200726
247757245,5633802133,2546200726
109454288,5393843670,2546200728
247757245,5633802136,2546200728
1171478793,2905764708,10885762587
286899469,2905764712,2905764708
1171478797,10885702041,2905764712
286983528,4075477895,2906500704
1175531333,2906500742,2906500704
557383917,2906500704,5424532738
286983530,10656093774,2906500715
286983513,3739699842,2906500718
286983522,2906500735,2906500732
405722955,3739699841,2906500742
370255785,3739699842,2906500742
286984136,2906501259,2906501256
536991704,4208431367,2906501256
1156855670,11086686784,2998736078
649901512,2998736078,2998784565
649901512,4030257450,2998736078
649901512,2998736079,5465531090
296106690,4232782256,2998736079
649901512,11021342399,2998736079
1183735020,2998736080,5465531087
1186657642,11086686799,2998736080
1186666611,11021360713,2998736080
1183735018,11021342384,2998736080
296109670,2998784553,11021360824
599470251,2998784553,4232782266
599470248,2998784565,5703278329
649901512,2998784565,11021360812
1183735020,11021360750,2998784566
296109659,3014768750,11021342385
1186657640,11021360713,3014768750
1186657640,10852829946,3014768750
296109659,5468788422,3014768750
317202387,4052245158,3234425698
426617868,3234425698,9410646499
426617868,5123144190,3234425698
404430590,4067059190,3347190401
1052731443,11015162711,3347190401
549831181,5391133830,3347222809
1186028381,3347233542,11015162858
110815112,3347239079,4232665796
354696529,3603794055,10917446704
435725447,4336259661,3603794055
354696529,3603799467,3603794055
354696529,3603794056,5706258303
354697660,3603799469,3603794056
354696529,4336289464,3603794056
354696929,7286481789,3603794058
354696929,5123144192,3603794058
354696529,5706258297,3603794058
198354871,3603796539,5391127560
354696929,3603796540,3603796539
198354871,4052245158,3603796539
354696929,5123144192,3603796540
426617868,3603796540,5123144190
354696929,7286481789,3603796541
354696931,3603796541,5706258298
354697659,3603799468,3603799467
354696529,4336289452,3603799467
354696931,3603799468,4336289453
354696931,10917446703,3603799468
354696931,3603799469,4336289465
354696931,5706258304,3603799469
354696529,3603799470,4336289462
354697661,3603799471,3603799470
354696529,10917446704,3603799470
354696931,3603799471,10917446703
354696931,4336289463,3603799471
